user_id,trainer_id,watched_count,rated,score_given,overlap_count,jaccard_score,direction_match,label,watch_v1,watch_v2,watch_v3,watch_v4,watch_v5
10004,801,3,0,0,1,0.5,1,2,1,0,0,1,1
10004,425,2,1,3,1,0.3333333333333333,1,3,1,1,0,0,0
10004,338,1,0,0,0,0.0,0,1,0,0,1,0,0
10004,677,1,0,0,0,0.0,0,1,1,0,0,0,0
10004,83,0,0,0,1,0.25,1,0,0,0,0,0,0
10004,988,2,0,0,1,0.25,1,2,0,1,0,1,0
10004,901,3,0,0,2,0.6666666666666666,1,2,1,1,1,0,0
10004,866,2,0,0,1,0.25,1,2,0,0,1,0,1
10004,225,2,0,0,1,0.25,1,2,1,1,0,0,0
10004,287,5,1,5,2,0.6666666666666666,1,5,1,1,1,1,1
10004,710,2,1,4,1,0.5,1,4,1,0,0,0,1
10004,274,2,0,0,1,0.3333333333333333,1,2,0,1,0,0,1
10004,26,3,1,5,1,0.25,1,5,1,1,0,0,1
10004,138,3,1,4,1,0.25,1,4,1,1,1,0,0
10004,17,3,1,5,1,0.3333333333333333,1,5,1,0,1,1,0
10004,873,1,0,0,1,0.5,1,1,1,0,0,0,0
10005,677,1,0,0,1,0.25,1,1,0,0,0,0,1
10005,338,3,0,0,1,0.25,1,2,1,0,0,1,1
10005,360,1,0,0,1,0.3333333333333333,1,1,0,0,0,1,0
10005,525,0,0,0,0,0.0,0,0,0,0,0,0,0
10005,28,4,1,3,1,0.25,1,3,1,1,1,1,0
10005,829,3,0,0,1,0.25,1,2,1,1,0,0,1
10005,315,1,0,0,1,0.25,1,1,0,0,0,1,0
10005,801,2,0,0,0,0.0,0,2,1,0,0,1,0
10005,165,4,1,2,1,0.25,1,2,1,1,1,0,1
10005,323,1,0,0,1,0.25,1,1,0,0,0,0,1
10005,761,2,0,0,1,0.25,1,2,0,0,1,1,0
10005,48,4,1,4,1,0.25,1,4,1,0,1,1,1
10005,214,2,1,3,1,0.3333333333333333,1,3,0,0,1,1,0
10005,458,2,1,2,1,0.25,1,2,0,1,0,0,1
10005,91,1,0,0,1,0.5,1,1,1,0,0,0,0
10005,871,1,0,0,1,0.3333333333333333,1,1,0,1,0,0,0
10005,865,2,0,0,1,0.5,1,2,1,0,1,0,0
10005,727,3,1,5,1,0.5,1,5,0,1,1,1,0
10006,525,3,1,5,1,1.0,1,5,0,1,1,0,1
10006,801,2,1,5,1,1.0,1,5,0,1,0,0,1
10006,593,2,1,3,1,1.0,1,3,0,0,0,1,1
10006,767,1,0,0,1,0.5,1,1,0,0,0,0,1
10006,425,0,0,0,0,0.0,0,0,0,0,0,0,0
10006,901,4,0,0,1,0.3333333333333333,1,3,1,0,1,1,1
10006,677,2,0,0,0,0.0,0,2,1,0,0,0,1
10006,338,2,1,5,0,0.0,0,5,0,1,0,1,0
10006,710,3,1,5,1,1.0,1,5,0,1,1,0,1
10006,17,2,0,0,1,0.5,1,2,1,1,0,0,0
10006,287,3,1,2,1,0.3333333333333333,1,2,1,0,1,1,0
10006,794,3,1,5,1,1.0,1,5,0,1,1,1,0
10006,475,2,0,0,1,0.3333333333333333,1,2,0,1,1,0,0
10006,213,1,0,0,1,0.5,1,1,0,1,0,0,0
10006,873,2,1,3,1,1.0,1,3,0,0,0,1,1
10006,641,4,1,5,1,0.3333333333333333,1,5,1,0,1,1,1
10006,527,1,0,0,1,0.5,1,1,0,0,0,0,1
10006,753,3,0,0,1,1.0,1,2,0,0,1,1,1
10007,138,2,0,0,1,0.25,1,2,1,0,0,0,1
10007,338,1,0,0,0,0.0,0,1,1,0,0,0,0
10007,677,2,1,3,0,0.0,0,3,1,1,0,0,0
10007,525,1,0,0,0,0.0,0,1,0,0,0,1,0
10007,801,0,0,0,0,0.0,0,0,0,0,0,0,0
10007,28,1,0,0,1,0.25,1,1,1,0,0,0,0
10007,307,3,1,4,1,0.5,1,4,1,0,1,1,0
10007,274,2,0,0,1,0.3333333333333333,1,2,0,1,0,0,1
10007,988,2,1,3,1,0.25,1,3,1,0,0,0,1
10007,17,2,0,0,1,0.3333333333333333,1,2,0,0,1,0,1
10007,921,1,0,0,1,0.3333333333333333,1,1,1,0,0,0,0
10007,997,0,0,0,1,0.5,1,0,0,0,0,0,0
10007,294,4,1,5,1,0.25,1,5,1,1,1,1,0
10007,458,2,0,0,1,0.25,1,2,1,0,0,1,0
10007,735,3,1,5,1,0.5,1,5,1,0,0,1,1
10007,266,2,1,5,1,0.3333333333333333,1,5,0,0,1,0,1
10007,416,4,1,4,1,0.25,1,4,1,1,1,0,1
10007,18,0,0,0,1,0.25,1,0,0,0,0,0,0
10008,525,3,1,3,1,0.5,1,3,1,0,0,1,1
10008,338,0,0,0,0,0.0,0,0,0,0,0,0,0
10008,801,3,1,3,1,0.5,1,3,1,0,1,0,1
10008,593,1,0,0,1,0.5,1,1,0,0,0,1,0
10008,82,4,1,2,1,0.25,1,2,1,1,0,1,1
10008,677,3,1,5,0,0.0,0,5,0,1,1,1,0
10008,17,2,1,4,1,0.3333333333333333,1,4,0,1,1,0,0
10008,901,1,0,0,1,0.25,1,1,0,0,1,0,0
10008,794,1,0,0,1,0.5,1,1,0,0,0,1,0
10008,26,2,1,4,1,0.25,1,4,0,0,1,0,1
10008,213,3,1,3,1,0.3333333333333333,1,3,1,0,1,0,1
10008,287,5,1,4,1,0.25,1,4,1,1,1,1,1
10008,767,4,1,2,1,0.3333333333333333,1,2,0,1,1,1,1
10008,710,3,1,4,1,0.5,1,4,1,0,1,0,1
10008,873,2,1,5,1,0.5,1,5,0,1,1,0,0
10008,475,2,0,0,1,0.25,1,2,0,0,1,0,1
10008,641,1,0,0,1,0.25,1,1,0,0,0,1,0
10008,527,2,1,1,1,0.3333333333333333,1,2,0,0,1,0,1
10009,184,2,0,0,1,0.3333333333333333,1,2,0,0,1,1,0
10009,425,2,0,0,1,0.5,1,2,0,1,0,1,0
10009,338,1,0,0,0,0.0,0,1,0,0,0,1,0
10009,801,2,0,0,0,0.0,0,2,0,0,0,1,1
10009,83,4,1,4,1,0.3333333333333333,1,4,1,0,1,1,1
10009,677,2,0,0,0,0.0,0,2,0,0,1,0,1
10009,988,1,0,0,1,0.3333333333333333,1,1,1,0,0,0,0
10009,525,2,0,0,0,0.0,0,2,1,0,0,0,1
10009,901,3,1,5,1,0.3333333333333333,1,5,1,0,1,0,1
10009,416,1,0,0,1,0.3333333333333333,1,1,0,0,1,0,0
10009,866,2,1,3,1,0.3333333333333333,1,3,0,1,0,0,1
10009,287,3,1,4,1,0.3333333333333333,1,4,0,1,1,0,1
10009,138,2,1,4,1,0.3333333333333333,1,4,0,1,0,0,1
10009,225,3,1,3,1,0.3333333333333333,1,3,1,0,0,1,1
10009,116,1,0,0,1,0.5,1,1,0,1,0,0,0
10009,175,2,1,2,1,0.5,1,2,0,1,0,0,1
10009,320,2,1,3,1,1.0,1,3,0,0,0,1,1
10009,220,1,0,0,1,1.0,1,1,0,1,0,0,0
10010,338,1,0,0,1,0.3333333333333333,1,1,0,0,0,0,1
10010,801,1,0,0,0,0.0,0,1,0,0,0,1,0
10010,184,1,0,0,1,0.3333333333333333,1,1,1,0,0,0,0
10010,677,3,0,0,0,0.0,0,2,1,1,1,0,0
10010,700,4,1,4,1,0.3333333333333333,1,4,1,1,0,1,1
10010,827,1,0,0,1,0.3333333333333333,1,1,1,0,0,0,0
10010,26,3,1,4,1,0.3333333333333333,1,4,1,0,0,1,1
10010,277,2,1,4,1,1.0,1,4,0,1,1,0,0
10010,525,2,1,4,0,0.0,0,4,0,0,0,1,1
10010,425,2,0,0,0,0.0,0,2,0,1,0,0,1
10010,13,2,0,0,1,0.3333333333333333,1,2,0,1,1,0,0
10010,165,1,0,0,1,0.3333333333333333,1,1,0,1,0,0,0
10010,524,0,0,0,1,0.5,1,0,0,0,0,0,0
10010,991,2,0,0,1,1.0,1,2,0,0,1,1,0
10010,605,2,1,4,1,0.5,1,4,0,1,1,0,0
10010,360,1,0,0,1,0.5,1,1,0,0,0,0,1
10010,974,3,1,5,1,0.5,1,5,1,1,0,0,1
10010,216,2,1,4,1,0.5,1,4,0,0,1,0,1
10011,801,4,1,4,1,0.5,1,4,0,1,1,1,1
10011,525,3,1,4,1,0.5,1,4,1,0,0,1,1
10011,593,1,0,0,1,0.5,1,1,0,1,0,0,0
10011,338,0,0,0,0,0.0,0,0,0,0,0,0,0
10011,213,2,0,0,1,0.3333333333333333,1,2,0,0,1,1,0
10011,425,3,1,3,0,0.0,0,3,1,1,0,0,1
10011,17,5,1,5,1,0.3333333333333333,1,5,1,1,1,1,1
10011,677,2,0,0,0,0.0,0,2,1,0,1,0,0
10011,901,3,0,0,1,0.25,1,2,1,0,0,1,1
10011,26,2,0,0,1,0.25,1,2,0,0,0,1,1
10011,475,0,0,0,1,0.25,1,0,0,0,0,0,0
10011,794,3,1,4,1,0.5,1,4,0,1,1,0,1
10011,873,3,1,5,1,0.5,1,5,1,1,1,0,0
10011,969,1,0,0,1,0.3333333333333333,1,1,0,0,1,0,0
10011,710,2,0,0,1,0.5,1,2,1,1,0,0,0
10011,767,1,0,0,1,0.3333333333333333,1,1,0,1,0,0,0
10011,274,3,1,4,1,0.3333333333333333,1,4,0,0,1,1,1
10011,641,2,1,3,1,0.25,1,3,0,1,0,0,1
10012,338,3,1,2,1,0.3333333333333333,1,2,1,0,1,1,0
10012,677,5,1,5,1,0.3333333333333333,1,5,1,1,1,1,1
10012,827,4,1,4,1,0.3333333333333333,1,4,1,1,0,1,1
10012,525,1,0,0,0,0.0,0,1,0,1,0,0,0
10012,321,2,1,2,1,0.3333333333333333,1,2,0,1,1,0,0
10012,55,4,1,1,1,0.5,1,2,0,1,1,1,1
10012,605,4,1,4,1,0.5,1,4,0,1,1,1,1
10012,414,3,1,4,1,0.3333333333333333,1,4,1,0,1,1,0
10012,768,1,0,0,1,0.5,1,1,0,0,0,0,1
10012,315,2,0,0,1,0.3333333333333333,1,2,1,1,0,0,0
10012,801,0,0,0,0,0.0,0,0,0,0,0,0,0
10012,425,1,0,0,0,0.0,0,1,0,0,0,1,0
10012,226,2,1,5,1,0.3333333333333333,1,5,1,1,0,0,0
10012,204,3,1,4,1,0.5,1,4,1,1,0,1,0
10012,534,4,1,4,1,0.3333333333333333,1,4,0,1,1,1,1
10012,208,4,1,2,1,0.3333333333333333,1,2,1,1,0,1,1
10012,465,4,0,0,1,0.5,1,3,1,1,1,0,1
10012,310,2,1,4,1,0.3333333333333333,1,4,1,1,0,0,0
10013,338,0,0,0,0,0.0,0,0,0,0,0,0,0
10013,801,1,0,0,0,0.0,0,1,0,1,0,0,0
10013,677,2,0,0,0,0.0,0,2,0,0,0,1,1
10013,184,3,1,5,0,0.0,0,5,0,1,1,1,0
10013,525,2,0,0,0,0.0,0,2,1,1,0,0,0
10013,425,1,0,0,0,0.0,0,1,0,1,0,0,0
10013,83,0,0,0,0,0.0,0,0,0,0,0,0,0
10013,988,0,0,0,0,0.0,0,0,0,0,0,0,0
10013,901,4,0,0,0,0.0,0,3,1,1,0,1,1
10013,873,2,1,2,0,0.0,0,2,1,1,0,0,0
10013,55,0,0,0,0,0.0,0,0,0,0,0,0,0
10013,225,0,0,0,0,0.0,0,0,0,0,0,0,0
10013,700,0,0,0,0,0.0,0,0,0,0,0,0,0
10013,416,3,1,2,0,0.0,0,2,1,0,0,1,1
10013,794,2,1,3,0,0.0,0,3,1,0,1,0,0
10013,866,3,1,4,0,0.0,0,4,1,0,1,0,1
10013,144,0,0,0,0,0.0,0,0,0,0,0,0,0
10013,13,0,0,0,0,0.0,0,0,0,0,0,0,0
10014,525,1,0,0,1,0.5,1,1,0,1,0,0,0
10014,338,0,0,0,0,0.0,0,0,0,0,0,0,0
10014,801,1,0,0,1,0.5,1,1,0,0,1,0,0
10014,593,4,1,5,1,0.5,1,5,0,1,1,1,1
10014,677,1,0,0,0,0.0,0,1,1,0,0,0,0
10014,901,2,0,0,1,0.25,1,2,0,0,1,1,0
10014,17,1,0,0,1,0.3333333333333333,1,1,0,0,1,0,0
10014,794,4,1,5,1,0.5,1,5,1,1,0,1,1
10014,213,2,1,4,1,0.3333333333333333,1,4,0,1,0,1,0
10014,710,4,1,4,1,0.5,1,4,1,1,0,1,1
10014,274,2,1,4,1,0.3333333333333333,1,4,1,0,0,0,1
10014,425,2,0,0,0,0.0,0,2,1,0,0,0,1
10014,287,3,1,2,1,0.25,1,2,1,0,1,0,1
10014,873,2,0,0,1,0.5,1,2,0,1,1,0,0
10014,475,3,1,2,1,0.25,1,2,1,0,0,1,1
10014,767,3,0,0,1,0.3333333333333333,1,2,0,0,1,1,1
10014,969,3,1,4,1,0.3333333333333333,1,4,1,1,0,0,1
10014,641,3,0,0,1,0.25,1,2,1,0,0,1,1
10015,338,1,0,0,1,0.25,1,1,0,0,0,0,1
10015,425,0,0,0,1,0.3333333333333333,1,0,0,0,0,0,0
10015,83,2,1,2,1,0.25,1,2,0,0,0,1,1
10015,277,3,1,5,1,0.5,1,5,1,1,0,0,1
10015,988,3,0,0,1,0.25,1,2,1,0,1,0,1
10015,901,2,1,1,1,0.25,1,2,1,0,0,0,1
10015,677,1,0,0,0,0.0,0,1,0,0,0,1,0
10015,416,2,1,5,1,0.25,1,5,0,0,1,1,0
10015,480,3,1,5,1,0.5,1,5,1,1,0,0,1
10015,534,4,1,1,1,0.25,1,2,1,1,0,1,1
10015,225,1,0,0,1,0.25,1,1,0,0,0,1,0
10015,287,1,0,0,1,0.25,1,1,1,0,0,0,0
10015,991,0,0,0,1,0.5,1,0,0,0,0,0,0
10015,866,0,0,0,1,0.25,1,0,0,0,0,0,0
10015,921,3,0,0,1,0.3333333333333333,1,2,1,0,1,1,0
10015,525,2,1,1,0,0.0,0,2,0,0,0,1,1
10015,801,2,1,3,0,0.0,0,3,1,0,1,0,0
10015,827,1,0,0,1,0.25,1,1,0,1,0,0,0
10016,338,1,0,0,0,0.0,0,1,1,0,0,0,0
10016,525,1,0,0,0,0.0,0,1,0,0,0,1,0
10016,677,0,0,0,0,0.0,0,0,0,0,0,0,0
10016,801,3,0,0,0,0.0,0,2,1,1,1,0,0
10016,425,1,0,0,0,0.0,0,1,0,0,0,0,1
10016,184,1,0,0,0,0.0,0,1,1,0,0,0,0
10016,83,0,0,0,0,0.0,0,0,0,0,0,0,0
10016,277,2,1,1,0,0.0,0,2,0,0,1,1,0
10016,988,1,0,0,0,0.0,0,1,0,0,1,0,0
10016,901,1,0,0,0,0.0,0,1,0,0,0,1,0
10016,873,0,0,0,0,0.0,0,0,0,0,0,0,0
10016,55,1,0,0,0,0.0,0,1,0,0,1,0,0
10016,416,1,0,0,0,0.0,0,1,0,0,0,0,1
10016,414,0,0,0,0,0.0,0,0,0,0,0,0,0
10016,794,1,0,0,0,0.0,0,1,0,0,0,1,0
10016,866,2,0,0,0,0.0,0,2,1,0,0,0,1
10016,144,2,1,3,0,0.0,0,3,0,0,0,1,1
10016,13,1,0,0,0,0.0,0,1,0,0,0,1,0
10017,184,2,1,5,1,0.3333333333333333,1,5,0,1,0,1,0
10017,83,3,0,0,1,0.3333333333333333,1,2,0,0,1,1,1
10017,338,3,1,2,0,0.0,0,2,0,1,0,1,1
10017,425,2,0,0,1,0.5,1,2,0,1,0,0,1
10017,677,1,0,0,0,0.0,0,1,0,0,0,0,1
10017,901,1,0,0,1,0.3333333333333333,1,1,0,0,1,0,0
10017,525,2,0,0,0,0.0,0,2,0,1,1,0,0
10017,225,3,0,0,1,0.3333333333333333,1,2,1,0,1,1,0
10017,801,1,0,0,0,0.0,0,1,0,0,0,1,0
10017,416,2,1,1,1,0.3333333333333333,1,2,0,0,1,1,0
10017,988,3,1,4,1,0.3333333333333333,1,4,0,1,1,0,1
10017,175,2,0,0,1,0.5,1,2,1,0,1,0,0
10017,866,3,0,0,1,0.3333333333333333,1,2,0,0,1,1,1
10017,287,2,1,5,1,0.3333333333333333,1,5,0,0,1,0,1
10017,320,2,1,4,1,1.0,1,4,0,0,1,1,0
10017,220,2,1,5,1,1.0,1,5,0,0,0,1,1
10017,213,2,1,4,1,0.5,1,4,0,0,1,1,0
10017,294,1,0,0,1,0.3333333333333333,1,1,0,0,0,1,0
10018,338,1,0,0,0,0.0,0,1,1,0,0,0,0
10018,425,0,0,0,0,0.0,0,0,0,0,0,0,0
10018,677,1,0,0,0,0.0,0,1,1,0,0,0,0
10018,525,1,0,0,0,0.0,0,1,0,0,1,0,0
10018,801,2,0,0,0,0.0,0,2,0,1,0,0,1
10018,901,0,0,0,0,0.0,0,0,0,0,0,0,0
10018,184,0,0,0,0,0.0,0,0,0,0,0,0,0
10018,277,1,0,0,0,0.0,0,1,0,0,0,1,0
10018,83,3,1,3,0,0.0,0,3,0,1,0,1,1
10018,988,2,0,0,0,0.0,0,2,0,1,0,0,1
10018,55,1,0,0,0,0.0,0,1,0,0,1,0,0
10018,225,0,0,0,0,0.0,0,0,0,0,0,0,0
10018,416,1,0,0,0,0.0,0,1,0,1,0,0,0
10018,794,1,0,0,0,0.0,0,1,0,0,0,1,0
10018,144,2,0,0,0,0.0,0,2,1,0,1,0,0
10018,13,0,0,0,0,0.0,0,0,0,0,0,0,0
10018,655,1,0,0,0,0.0,0,1,0,1,0,0,0
10018,28,1,0,0,0,0.0,0,1,0,0,0,1,0
10019,801,4,1,5,1,1.0,1,5,0,1,1,1,1
10019,525,2,0,0,1,1.0,1,2,0,0,0,1,1
10019,593,1,0,0,1,1.0,1,1,0,0,0,0,1
10019,338,2,0,0,0,0.0,0,2,0,1,0,0,1
10019,901,3,0,0,1,0.3333333333333333,1,2,1,1,0,1,0
10019,677,2,1,4,0,0.0,0,4,0,1,1,0,0
10019,26,2,1,3,1,0.3333333333333333,1,3,0,1,0,1,0
10019,425,1,0,0,0,0.0,0,1,0,0,0,0,1
10019,475,3,1,3,1,0.3333333333333333,1,3,1,0,1,0,1
10019,17,2,1,5,1,0.5,1,5,0,1,0,0,1
10019,794,3,1,5,1,1.0,1,5,0,1,0,1,1
10019,213,2,1,2,1,0.5,1,2,0,0,1,0,1
10019,873,2,1,5,1,1.0,1,5,0,1,0,0,1
10019,767,2,0,0,1,0.5,1,2,0,0,0,1,1
10019,969,3,1,2,1,0.5,1,2,0,0,1,1,1
10019,710,3,1,4,1,1.0,1,4,1,1,0,0,1
10019,274,2,1,5,1,0.5,1,5,0,0,1,0,1
10019,641,2,1,5,1,0.3333333333333333,1,5,0,1,1,0,0
10020,525,3,1,5,1,0.5,1,5,0,1,1,1,0
10020,801,5,0,0,1,0.5,1,3,1,1,1,1,1
10020,338,3,0,0,0,0.0,0,2,0,1,0,1,1
10020,901,0,0,0,1,0.25,1,0,0,0,0,0,0
10020,416,2,1,3,1,0.25,1,3,0,0,0,1,1
10020,677,3,1,2,0,0.0,0,2,0,1,0,1,1
10020,287,4,1,3,1,0.25,1,3,1,1,0,1,1
10020,425,2,1,3,0,0.0,0,3,0,1,1,0,0
10020,28,2,0,0,1,0.25,1,2,0,0,1,1,0
10020,988,3,1,2,1,0.25,1,2,1,0,1,0,1
10020,138,1,0,0,1,0.25,1,1,0,0,0,1,0
10020,17,3,1,5,2,1.0,1,5,0,1,1,0,1
10020,225,3,0,0,1,0.25,1,2,1,0,1,0,1
10020,997,3,0,0,1,0.5,1,2,1,1,1,0,0
10020,873,2,0,0,1,0.5,1,2,0,1,1,0,0
10020,794,4,1,5,1,0.5,1,5,1,0,1,1,1
10020,88,4,0,0,1,0.5,1,3,1,1,1,1,0
10020,213,3,1,3,1,0.3333333333333333,1,3,1,1,0,1,0
10021,184,1,0,0,1,0.25,1,1,0,0,0,1,0
10021,901,2,1,3,1,0.25,1,3,0,1,0,1,0
10021,338,0,0,0,0,0.0,0,0,0,0,0,0,0
10021,416,3,0,0,1,0.25,1,2,1,1,1,0,0
10021,425,2,0,0,1,0.3333333333333333,1,2,0,0,1,0,1
10021,677,2,0,0,0,0.0,0,2,0,1,1,0,0
10021,525,1,0,0,0,0.0,0,1,0,1,0,0,0
10021,988,0,0,0,1,0.25,1,0,0,0,0,0,0
10021,480,0,0,0,1,0.5,1,0,0,0,0,0,0
10021,83,5,1,5,2,0.6666666666666666,1,5,1,1,1,1,1
10021,414,4,1,3,1,0.25,1,3,1,1,1,0,1
10021,144,2,1,3,1,0.3333333333333333,1,3,0,0,1,0,1
10021,801,3,0,0,0,0.0,0,2,1,0,1,1,0
10021,28,4,0,0,1,0.25,1,3,0,1,1,1,1
10021,225,2,1,4,2,0.6666666666666666,1,4,0,0,1,1,0
10021,182,0,0,0,1,0.5,1,0,0,0,0,0,0
10021,138,1,0,0,1,0.25,1,1,0,1,0,0,0
10021,175,2,1,4,1,0.3333333333333333,1,4,1,0,1,0,0
10022,801,3,1,5,1,1.0,1,5,1,1,0,1,0
10022,525,0,0,0,1,1.0,1,0,0,0,0,0,0
10022,767,4,1,5,1,0.5,1,5,0,1,1,1,1
10022,593,2,1,5,1,1.0,1,5,1,0,0,0,1
10022,338,1,0,0,0,0.0,0,1,0,0,0,1,0
10022,425,3,1,1,0,0.0,0,2,0,1,0,1,1
10022,677,1,0,0,0,0.0,0,1,0,0,0,1,0
10022,901,1,0,0,1,0.3333333333333333,1,1,0,0,0,0,1
10022,17,1,0,0,1,0.5,1,1,0,0,0,1,0
10022,475,3,1,1,1,0.3333333333333333,1,2,1,0,1,1,0
10022,274,5,1,5,1,0.5,1,5,1,1,1,1,1
10022,213,2,1,3,1,0.5,1,3,0,1,0,1,0
10022,873,3,1,5,1,1.0,1,5,0,1,1,0,1
10022,710,4,1,5,1,1.0,1,5,1,1,1,0,1
10022,641,3,0,0,1,0.3333333333333333,1,2,1,0,0,1,1
10022,527,1,0,0,1,0.5,1,1,0,0,0,0,1
10022,753,4,1,5,1,1.0,1,5,1,0,1,1,1
10022,969,4,1,5,1,0.5,1,5,0,1,1,1,1
10023,184,0,0,0,1,0.25,1,0,0,0,0,0,0
10023,338,0,0,0,0,0.0,0,0,0,0,0,0,0
10023,83,4,1,5,1,0.25,1,5,1,0,1,1,1
10023,425,2,1,4,1,0.3333333333333333,1,4,1,0,0,0,1
10023,525,0,0,0,0,0.0,0,0,0,0,0,0,0
10023,901,1,0,0,1,0.25,1,1,0,0,1,0,0
10023,866,4,1,4,1,0.25,1,4,1,1,0,1,1
10023,677,0,0,0,0,0.0,0,0,0,0,0,0,0
10023,225,4,1,5,1,0.25,1,5,1,1,0,1,1
10023,416,3,0,0,1,0.25,1,2,0,1,1,0,1
10023,801,1,0,0,0,0.0,0,1,0,0,1,0,0
10023,138,2,0,0,1,0.25,1,2,0,0,1,0,1
10023,988,2,1,3,1,0.25,1,3,0,0,0,1,1
10023,116,3,1,4,1,0.3333333333333333,1,4,0,0,1,1,1
10023,320,4,1,4,1,0.5,1,4,1,1,0,1,1
10023,220,2,1,2,1,0.5,1,2,0,0,0,1,1
10023,144,0,0,0,1,0.3333333333333333,1,0,0,0,0,0,0
10023,213,4,1,5,1,0.3333333333333333,1,5,0,1,1,1,1
10024,138,4,1,5,1,0.3333333333333333,1,5,0,1,1,1,1
10024,425,4,0,0,1,0.5,1,3,1,0,1,1,1
10024,338,1,0,0,0,0.0,0,1,0,0,0,1,0
10024,677,1,0,0,0,0.0,0,1,1,0,0,0,0
10024,83,3,1,4,1,0.3333333333333333,1,4,1,0,0,1,1
10024,988,3,1,4,1,0.3333333333333333,1,4,0,1,1,0,1
10024,184,4,1,5,1,0.3333333333333333,1,5,1,1,0,1,1
10024,480,0,0,0,1,1.0,1,0,0,0,0,0,0
10024,901,1,0,0,1,0.3333333333333333,1,1,0,0,1,0,0
10024,416,3,1,2,1,0.3333333333333333,1,2,0,0,1,1,1
10024,525,0,0,0,0,0.0,0,0,0,0,0,0,0
10024,225,3,1,4,1,0.3333333333333333,1,4,1,0,0,1,1
10024,801,2,1,2,0,0.0,0,2,0,0,0,1,1
10024,866,2,1,5,1,0.3333333333333333,1,5,1,0,0,1,0
