trainer_id,composite_score,user_id
801,0.6986994649801461,10016
83,0.6958022962530348,10016
425,0.6910804263940137,10016
175,0.6601512563598343,10016
534,0.6294618797775242,10016
287,0.6292992618010167,10016
593,0.6046877069020136,10016
414,0.5969166863394187,10016
718,0.5862732290947851,10016
184,0.5796723612312894,10016
700,0.5732192512027963,10016
974,0.5723334427696647,10016
501,0.5720245358400832,10016
910,0.568245400717463,10016
937,0.5652266326969528,10016
677,0.8314323415067919,10017
338,0.7979348974994234,10017
199,0.7516333553233607,10017
525,0.7377886749368009,10017
801,0.6986994649801461,10017
83,0.6958022962530348,10017
425,0.6910804263940137,10017
175,0.6601512563598343,10017
534,0.6294618797775242,10017
287,0.6292992618010167,10017
593,0.6046877069020136,10017
414,0.5969166863394187,10017
718,0.5862732290947851,10017
184,0.5796723612312894,10017
700,0.5732192512027963,10017
974,0.5723334427696647,10017
501,0.5720245358400832,10017
910,0.568245400717463,10017
677,0.8314323415067919,10018
338,0.7979348974994234,10018
525,0.7377886749368009,10018
801,0.6986994649801461,10018
83,0.6958022962530348,10018
425,0.6910804263940137,10018
175,0.6601512563598343,10018
534,0.6294618797775242,10018
287,0.6292992618010167,10018
593,0.6046877069020136,10018
414,0.5969166863394187,10018
718,0.5862732290947851,10018
184,0.5796723612312894,10018
700,0.5732192512027963,10018
974,0.5723334427696647,10018
501,0.5720245358400832,10018
910,0.568245400717463,10018
937,0.5652266326969528,10018
677,0.8314323415067919,10019
338,0.7979348974994234,10019
525,0.7377886749368009,10019
801,0.6986994649801461,10019
83,0.6958022962530348,10019
425,0.6910804263940137,10019
175,0.6601512563598343,10019
534,0.6294618797775242,10019
287,0.6292992618010167,10019
593,0.6046877069020136,10019
414,0.5969166863394187,10019
718,0.5862732290947851,10019
184,0.5796723612312894,10019
444,0.5741144870939916,10019
700,0.5732192512027963,10019
974,0.5723334427696647,10019
501,0.5720245358400832,10019
910,0.568245400717463,10019
677,0.8314323415067919,10020
338,0.7979348974994234,10020
525,0.7377886749368009,10020
801,0.6986994649801461,10020
83,0.6958022962530348,10020
425,0.6910804263940137,10020
175,0.6601512563598343,10020
534,0.6294618797775242,10020
287,0.6292992618010167,10020
593,0.6046877069020136,10020
838,0.59980483930136,10020
414,0.5969166863394187,10020
718,0.5862732290947851,10020
184,0.5796723612312894,10020
700,0.5732192512027963,10020
974,0.5723334427696647,10020
501,0.5720245358400832,10020
910,0.568245400717463,10020
677,0.8314323415067919,10021
338,0.7979348974994234,10021
525,0.7377886749368009,10021
801,0.6986994649801461,10021
83,0.6958022962530348,10021
425,0.6910804263940137,10021
175,0.6601512563598343,10021
771,0.6331527996566981,10021
534,0.6294618797775242,10021
287,0.6292992618010167,10021
593,0.6046877069020136,10021
414,0.5969166863394187,10021
718,0.5862732290947851,10021
184,0.5796723612312894,10021
700,0.5732192512027963,10021
974,0.5723334427696647,10021
501,0.5720245358400832,10021
910,0.568245400717463,10021
677,0.8314323415067919,10022
338,0.7979348974994234,10022
525,0.7377886749368009,10022
801,0.6986994649801461,10022
83,0.6958022962530348,10022
425,0.6910804263940137,10022
175,0.6601512563598343,10022
534,0.6294618797775242,10022
287,0.6292992618010167,10022
593,0.6046877069020136,10022
414,0.5969166863394187,10022
718,0.5862732290947851,10022
184,0.5796723612312894,10022
700,0.5732192512027963,10022
974,0.5723334427696647,10022
501,0.5720245358400832,10022
910,0.568245400717463,10022
937,0.5652266326969528,10022
677,0.8314323415067919,10023
338,0.7979348974994234,10023
525,0.7377886749368009,10023
801,0.6986994649801461,10023
83,0.6958022962530348,10023
425,0.6910804263940137,10023
175,0.6601512563598343,10023
605,0.6400897685228133,10023
534,0.6294618797775242,10023
287,0.6292992618010167,10023
593,0.6046877069020136,10023
414,0.5969166863394187,10023
718,0.5862732290947851,10023
184,0.5796723612312894,10023
700,0.5732192512027963,10023
974,0.5723334427696647,10023
501,0.5720245358400832,10023
910,0.568245400717463,10023
677,0.8314323415067919,10024
338,0.7979348974994234,10024
525,0.7377886749368009,10024
801,0.6986994649801461,10024
83,0.6958022962530348,10024
425,0.6910804263940137,10024
175,0.6601512563598343,10024
534,0.6294618797775242,10024
287,0.6292992618010167,10024
593,0.6046877069020136,10024
414,0.5969166863394187,10024
80,0.5914549857793372,10024
718,0.5862732290947851,10024
184,0.5796723612312894,10024
700,0.5732192512027963,10024
974,0.5723334427696647,10024
501,0.5720245358400832,10024
910,0.568245400717463,10024
677,0.8314323415067919,10025
338,0.7979348974994234,10025
525,0.7377886749368009,10025
801,0.6986994649801461,10025
83,0.6958022962530348,10025
425,0.6910804263940137,10025
175,0.6601512563598343,10025
181,0.6593773663616542,10025
534,0.6294618797775242,10025
287,0.6292992618010167,10025
593,0.6046877069020136,10025
414,0.5969166863394187,10025
718,0.5862732290947851,10025
184,0.5796723612312894,10025
700,0.5732192512027963,10025
974,0.5723334427696647,10025
501,0.5720245358400832,10025
910,0.568245400717463,10025
677,0.8314323415067919,10026
338,0.7979348974994234,10026
525,0.7377886749368009,10026
801,0.6986994649801461,10026
83,0.6958022962530348,10026
175,0.6601512563598343,10026
534,0.6294618797775242,10026
287,0.6292992618010167,10026
593,0.6046877069020136,10026
414,0.5969166863394187,10026
425,0.5951664869118136,10026
718,0.5862732290947851,10026
184,0.5796723612312894,10026
700,0.5732192512027963,10026
974,0.5723334427696647,10026
501,0.5720245358400832,10026
910,0.568245400717463,10026
937,0.5652266326969528,10026
677,0.8314323415067919,10027
338,0.7979348974994234,10027
525,0.7377886749368009,10027
801,0.6986994649801461,10027
83,0.6958022962530348,10027
425,0.6910804263940137,10027
175,0.6601512563598343,10027
534,0.6294618797775242,10027
287,0.6292992618010167,10027
593,0.6046877069020136,10027
414,0.5969166863394187,10027
718,0.5862732290947851,10027
184,0.5796723612312894,10027
700,0.5732192512027963,10027
974,0.5723334427696647,10027
501,0.5720245358400832,10027
910,0.568245400717463,10027
937,0.5652266326969528,10027
677,0.8314323415067919,10028
338,0.7979348974994234,10028
525,0.7377886749368009,10028
801,0.6986994649801461,10028
83,0.6958022962530348,10028
425,0.6910804263940137,10028
175,0.6601512563598343,10028
534,0.6294618797775242,10028
287,0.6292992618010167,10028
593,0.6046877069020136,10028
414,0.5969166863394187,10028
788,0.5919233969991944,10028
718,0.5862732290947851,10028
768,0.5814024119533912,10028
184,0.5796723612312894,10028
700,0.5732192512027963,10028
974,0.5723334427696647,10028
501,0.5720245358400832,10028
677,0.8314323415067919,10029
338,0.7979348974994234,10029
525,0.7377886749368009,10029
801,0.6986994649801461,10029
83,0.6958022962530348,10029
425,0.6910804263940137,10029
175,0.6601512563598343,10029
534,0.6294618797775242,10029
287,0.6292992618010167,10029
593,0.6046877069020136,10029
414,0.5969166863394187,10029
184,0.5796723612312894,10029
700,0.5732192512027963,10029
974,0.5723334427696647,10029
501,0.5720245358400832,10029
910,0.568245400717463,10029
937,0.5652266326969528,10029
128,0.5624101583504334,10029
677,0.8314323415067919,10030
338,0.7979348974994234,10030
525,0.7377886749368009,10030
801,0.6986994649801461,10030
83,0.6958022962530348,10030
425,0.6910804263940137,10030
175,0.6601512563598343,10030
534,0.6294618797775242,10030
287,0.6292992618010167,10030
593,0.6046877069020136,10030
414,0.5969166863394187,10030
718,0.5862732290947851,10030
184,0.5796723612312894,10030
700,0.5732192512027963,10030
974,0.5723334427696647,10030
501,0.5720245358400832,10030
910,0.568245400717463,10030
937,0.5652266326969528,10030
677,0.8314323415067919,10031
338,0.7979348974994234,10031
525,0.7377886749368009,10031
83,0.7006357218699777,10031
801,0.6986994649801461,10031
425,0.6910804263940137,10031
175,0.6601512563598343,10031
534,0.6294618797775242,10031
287,0.6292992618010167,10031
309,0.6194702560689127,10031
181,0.6126339591481067,10031
593,0.6046877069020136,10031
414,0.5969166863394187,10031
718,0.5862732290947851,10031
184,0.5796723612312894,10031
700,0.5732192512027963,10031
974,0.5723334427696647,10031
501,0.5720245358400832,10031
677,0.8314323415067919,10032
338,0.7979348974994234,10032
801,0.6986994649801461,10032
83,0.6958022962530348,10032
425,0.6910804263940137,10032
525,0.6780807255611585,10032
175,0.6601512563598343,10032
534,0.6294618797775242,10032
287,0.6292992618010167,10032
593,0.6046877069020136,10032
414,0.5969166863394187,10032
718,0.5862732290947851,10032
184,0.5796723612312894,10032
700,0.5732192512027963,10032
974,0.5723334427696647,10032
501,0.5720245358400832,10032
910,0.568245400717463,10032
937,0.5652266326969528,10032
677,0.8314323415067919,10033
338,0.7979348974994234,10033
525,0.7377886749368009,10033
801,0.6986994649801461,10033
83,0.6958022962530348,10033
425,0.6910804263940137,10033
175,0.6601512563598343,10033
534,0.6294618797775242,10033
287,0.6292992618010167,10033
593,0.6046877069020136,10033
340,0.5991172832223202,10033
414,0.5969166863394187,10033
718,0.5862732290947851,10033
184,0.5796723612312894,10033
700,0.5732192512027963,10033
974,0.5723334427696647,10033
501,0.5720245358400832,10033
910,0.568245400717463,10033
677,0.8314323415067919,10034
338,0.7979348974994234,10034
525,0.7377886749368009,10034
801,0.6986994649801461,10034
83,0.6958022962530348,10034
425,0.6910804263940137,10034
175,0.6601512563598343,10034
534,0.6294618797775242,10034
287,0.6292992618010167,10034
593,0.6046877069020136,10034
414,0.5969166863394187,10034
718,0.5862732290947851,10034
184,0.5796723612312894,10034
700,0.5732192512027963,10034
974,0.5723334427696647,10034
910,0.568245400717463,10034
937,0.5652266326969528,10034
128,0.5624101583504334,10034
677,0.8314323415067919,10035
338,0.7979348974994234,10035
525,0.7377886749368009,10035
801,0.6986994649801461,10035
83,0.6958022962530348,10035
425,0.6910804263940137,10035
175,0.6601512563598343,10035
534,0.6294618797775242,10035
287,0.6292992618010167,10035
593,0.6046877069020136,10035
414,0.5969166863394187,10035
718,0.5862732290947851,10035
184,0.5796723612312894,10035
700,0.5732192512027963,10035
974,0.5723334427696647,10035
501,0.5720245358400832,10035
910,0.568245400717463,10035
937,0.5652266326969528,10035
677,0.8314323415067919,10036
338,0.7979348974994234,10036
525,0.7377886749368009,10036
801,0.6986994649801461,10036
83,0.6958022962530348,10036
425,0.6910804263940137,10036
175,0.6601512563598343,10036
534,0.6294618797775242,10036
287,0.6292992618010167,10036
593,0.6046877069020136,10036
414,0.5969166863394187,10036
718,0.5862732290947851,10036
184,0.5796723612312894,10036
700,0.5732192512027963,10036
974,0.5723334427696647,10036
501,0.5720245358400832,10036
910,0.568245400717463,10036
937,0.5652266326969528,10036
677,0.8314323415067919,10037
338,0.7979348974994234,10037
525,0.7377886749368009,10037
801,0.6986994649801461,10037
83,0.6958022962530348,10037
425,0.6910804263940137,10037
175,0.6601512563598343,10037
585,0.6311336838230155,10037
534,0.6294618797775242,10037
287,0.6292992618010167,10037
593,0.6046877069020136,10037
414,0.5969166863394187,10037
718,0.5862732290947851,10037
184,0.5796723612312894,10037
700,0.5732192512027963,10037
974,0.5723334427696647,10037
501,0.5720245358400832,10037
910,0.568245400717463,10037
677,0.8314323415067919,10038
338,0.7979348974994234,10038
937,0.7577849463283053,10038
525,0.7377886749368009,10038
801,0.6986994649801461,10038
83,0.6958022962530348,10038
425,0.6910804263940137,10038
175,0.6601512563598343,10038
534,0.6294618797775242,10038
287,0.6292992618010167,10038
593,0.6046877069020136,10038
414,0.5969166863394187,10038
718,0.5862732290947851,10038
184,0.5796723612312894,10038
700,0.5732192512027963,10038
974,0.5723334427696647,10038
501,0.5720245358400832,10038
910,0.568245400717463,10038
677,0.8314323415067919,10039
338,0.7979348974994234,10039
525,0.7377886749368009,10039
801,0.6986994649801461,10039
83,0.6958022962530348,10039
425,0.6910804263940137,10039
175,0.6601512563598343,10039
534,0.6294618797775242,10039
287,0.6292992618010167,10039
593,0.6046877069020136,10039
414,0.5969166863394187,10039
718,0.5862732290947851,10039
184,0.5796723612312894,10039
700,0.5732192512027963,10039
974,0.5723334427696647,10039
501,0.5720245358400832,10039
910,0.568245400717463,10039
937,0.5652266326969528,10039
677,0.8314323415067919,10040
338,0.7979348974994234,10040
525,0.7377886749368009,10040
801,0.6986994649801461,10040
83,0.6958022962530348,10040
425,0.6910804263940137,10040
175,0.6601512563598343,10040
534,0.6294618797775242,10040
287,0.6292992618010167,10040
593,0.6046877069020136,10040
414,0.5969166863394187,10040
718,0.5862732290947851,10040
184,0.5796723612312894,10040
700,0.5732192512027963,10040
974,0.5723334427696647,10040
501,0.5720245358400832,10040
910,0.568245400717463,10040
937,0.5652266326969528,10040
677,0.8314323415067919,10041
338,0.7979348974994234,10041
525,0.7377886749368009,10041
801,0.6986994649801461,10041
83,0.6958022962530348,10041
425,0.6910804263940137,10041
175,0.6601512563598343,10041
534,0.6294618797775242,10041
287,0.6292992618010167,10041
593,0.6046877069020136,10041
414,0.5969166863394187,10041
579,0.5945947597174552,10041
718,0.5862732290947851,10041
184,0.5796723612312894,10041
767,0.5746999008079916,10041
700,0.5732192512027963,10041
974,0.5723334427696647,10041
501,0.5720245358400832,10041
677,0.8314323415067919,10042
338,0.7979348974994234,10042
593,0.7966139364927354,10042
525,0.7377886749368009,10042
801,0.6986994649801461,10042
83,0.6958022962530348,10042
425,0.6910804263940137,10042
175,0.6601512563598343,10042
534,0.6294618797775242,10042
287,0.6292992618010167,10042
265,0.6121282393057752,10042
414,0.5969166863394187,10042
718,0.5862732290947851,10042
184,0.5796723612312894,10042
700,0.5732192512027963,10042
974,0.5723334427696647,10042
501,0.5720245358400832,10042
910,0.568245400717463,10042
677,0.8314323415067919,10043
338,0.7979348974994234,10043
525,0.7377886749368009,10043
801,0.6986994649801461,10043
83,0.6958022962530348,10043
425,0.6910804263940137,10043
175,0.6601512563598343,10043
534,0.6294618797775242,10043
287,0.6292992618010167,10043
593,0.6046877069020136,10043
414,0.5969166863394187,10043
718,0.5862732290947851,10043
184,0.5796723612312894,10043
700,0.5732192512027963,10043
974,0.5723334427696647,10043
501,0.5720245358400832,10043
910,0.568245400717463,10043
937,0.5652266326969528,10043
677,0.8314323415067919,10044
338,0.7979348974994234,10044
525,0.7377886749368009,10044
801,0.6986994649801461,10044
83,0.6958022962530348,10044
425,0.6910804263940137,10044
175,0.6601512563598343,10044
534,0.6294618797775242,10044
287,0.6292992618010167,10044
106,0.6203239702432392,10044
593,0.6046877069020136,10044
414,0.5969166863394187,10044
718,0.5862732290947851,10044
184,0.5796723612312894,10044
700,0.5732192512027963,10044
974,0.5723334427696647,10044
501,0.5720245358400832,10044
910,0.568245400717463,10044
677,0.8314323415067919,10045
338,0.7979348974994234,10045
525,0.7377886749368009,10045
801,0.6986994649801461,10045
83,0.6958022962530348,10045
425,0.6910804263940137,10045
175,0.6601512563598343,10045
534,0.6294618797775242,10045
287,0.6292992618010167,10045
593,0.6046877069020136,10045
414,0.5969166863394187,10045
718,0.5862732290947851,10045
184,0.5796723612312894,10045
700,0.5732192512027963,10045
974,0.5723334427696647,10045
501,0.5720245358400832,10045
910,0.568245400717463,10045
937,0.5652266326969528,10045
677,0.8314323415067919,10046
338,0.7979348974994234,10046
525,0.7377886749368009,10046
801,0.6986994649801461,10046
83,0.6958022962530348,10046
425,0.6910804263940137,10046
175,0.6601512563598343,10046
534,0.6294618797775242,10046
287,0.6292992618010167,10046
593,0.6046877069020136,10046
414,0.5969166863394187,10046
718,0.5862732290947851,10046
184,0.5796723612312894,10046
700,0.5732192512027963,10046
974,0.5723334427696647,10046
501,0.5720245358400832,10046
910,0.568245400717463,10046
937,0.5652266326969528,10046
677,0.8314323415067919,10047
338,0.7979348974994234,10047
525,0.7377886749368009,10047
801,0.6986994649801461,10047
83,0.6958022962530348,10047
425,0.6910804263940137,10047
175,0.6601512563598343,10047
534,0.6294618797775242,10047
287,0.6292992618010167,10047
593,0.6046877069020136,10047
414,0.5969166863394187,10047
718,0.5862732290947851,10047
184,0.5796723612312894,10047
369,0.5775723823936336,10047
700,0.5732192512027963,10047
974,0.5723334427696647,10047
501,0.5720245358400832,10047
910,0.568245400717463,10047
677,0.8314323415067919,10048
338,0.7979348974994234,10048
525,0.7377886749368009,10048
801,0.6986994649801461,10048
83,0.6958022962530348,10048
425,0.6910804263940137,10048
175,0.6601512563598343,10048
534,0.6294618797775242,10048
287,0.6292992618010167,10048
593,0.6046877069020136,10048
414,0.5969166863394187,10048
864,0.5870687707106391,10048
718,0.5862732290947851,10048
555,0.5855653361980198,10048
184,0.5796723612312894,10048
700,0.5732192512027963,10048
974,0.5723334427696647,10048
501,0.5720245358400832,10048
677,0.8314323415067919,10049
338,0.7979348974994234,10049
525,0.7377886749368009,10049
838,0.7195842013961439,10049
801,0.6986994649801461,10049
83,0.6958022962530348,10049
425,0.6910804263940137,10049
175,0.6601512563598343,10049
782,0.6563265771595668,10049
534,0.6294618797775242,10049
287,0.6292992618010167,10049
593,0.6046877069020136,10049
414,0.5969166863394187,10049
718,0.5862732290947851,10049
184,0.5796723612312894,10049
700,0.5732192512027963,10049
974,0.5723334427696647,10049
501,0.5720245358400832,10049
677,0.8314323415067919,10050
338,0.7979348974994234,10050
525,0.7377886749368009,10050
801,0.6986994649801461,10050
83,0.6958022962530348,10050
82,0.6914421381112541,10050
425,0.6910804263940137,10050
175,0.6601512563598343,10050
534,0.6294618797775242,10050
287,0.6292992618010167,10050
593,0.6046877069020136,10050
414,0.5969166863394187,10050
718,0.5862732290947851,10050
184,0.5796723612312894,10050
700,0.5732192512027963,10050
974,0.5723334427696647,10050
501,0.5720245358400832,10050
910,0.568245400717463,10050
677,0.8314323415067919,10051
338,0.7979348974994234,10051
525,0.7377886749368009,10051
801,0.6986994649801461,10051
83,0.6958022962530348,10051
425,0.6910804263940137,10051
175,0.6601512563598343,10051
534,0.6294618797775242,10051
287,0.6292992618010167,10051
593,0.6046877069020136,10051
414,0.5969166863394187,10051
718,0.5862732290947851,10051
184,0.5796723612312894,10051
700,0.5732192512027963,10051
974,0.5723334427696647,10051
501,0.5720245358400832,10051
910,0.568245400717463,10051
937,0.5652266326969528,10051
677,0.8314323415067919,10052
338,0.7979348974994234,10052
525,0.7377886749368009,10052
801,0.6986994649801461,10052
83,0.6958022962530348,10052
425,0.6910804263940137,10052
175,0.6601512563598343,10052
534,0.6294618797775242,10052
287,0.6292992618010167,10052
593,0.6046877069020136,10052
414,0.5969166863394187,10052
718,0.5862732290947851,10052
184,0.5796723612312894,10052
700,0.5732192512027963,10052
974,0.5723334427696647,10052
501,0.5720245358400832,10052
910,0.568245400717463,10052
937,0.5652266326969528,10052
677,0.8314323415067919,10053
338,0.7979348974994234,10053
525,0.7377886749368009,10053
801,0.6986994649801461,10053
83,0.6958022962530348,10053
425,0.6910804263940137,10053
175,0.6601512563598343,10053
534,0.6294618797775242,10053
287,0.6292992618010167,10053
593,0.6046877069020136,10053
414,0.5969166863394187,10053
184,0.5796723612312894,10053
700,0.5732192512027963,10053
974,0.5723334427696647,10053
501,0.5720245358400832,10053
910,0.568245400717463,10053
937,0.5652266326969528,10053
128,0.5624101583504334,10053
677,0.8314323415067919,10054
338,0.7979348974994234,10054
838,0.7195842013961439,10054
525,0.7042201539539726,10054
801,0.6986994649801461,10054
83,0.6958022962530348,10054
425,0.6910804263940137,10054
175,0.6601512563598343,10054
534,0.6294618797775242,10054
287,0.6292992618010167,10054
593,0.6046877069020136,10054
414,0.5969166863394187,10054
718,0.5862732290947851,10054
184,0.5796723612312894,10054
700,0.5732192512027963,10054
974,0.5723334427696647,10054
501,0.5720245358400832,10054
910,0.568245400717463,10054
677,0.8314323415067919,10055
338,0.7979348974994234,10055
525,0.7377886749368009,10055
801,0.6986994649801461,10055
83,0.6958022962530348,10055
425,0.6910804263940137,10055
175,0.6601512563598343,10055
534,0.6294618797775242,10055
287,0.6292992618010167,10055
593,0.6046877069020136,10055
414,0.5969166863394187,10055
318,0.590139921488206,10055
718,0.5862732290947851,10055
184,0.5796723612312894,10055
700,0.5732192512027963,10055
974,0.5723334427696647,10055
501,0.5720245358400832,10055
910,0.568245400717463,10055
677,0.8314323415067919,10056
338,0.7979348974994234,10056
593,0.7597167073303279,10056
525,0.7377886749368009,10056
801,0.6986994649801461,10056
83,0.6958022962530348,10056
425,0.6910804263940137,10056
175,0.6601512563598343,10056
534,0.6294618797775242,10056
287,0.6292992618010167,10056
414,0.5969166863394187,10056
