user_id,trainer_id,watched_count,rated,score_given,overlap_count,jaccard_score,direction_match,label,watch_v1,watch_v2,watch_v3,watch_v4,watch_v5
10011,42,4,0,0,0,0.0,0,3,1,1,0,1,1
10011,58,1,0,0,0,0.0,0,1,0,1,0,0,0
10011,817,4,1,4,0,0.0,0,4,1,1,0,1,1
10011,467,4,1,2,0,0.0,0,2,1,1,1,1,0
10011,322,1,0,0,1,0.5,1,1,0,0,1,0,0
10011,525,2,1,3,1,0.5,1,3,0,1,1,0,0
10011,943,1,0,0,1,0.25,1,1,1,0,0,0,0
10011,92,1,0,0,1,0.5,1,1,0,0,0,0,1
10011,305,3,0,0,1,0.3333333333333333,1,2,1,0,1,1,0
10011,175,0,0,0,0,0.0,0,0,0,0,0,0,0
10011,250,1,0,0,0,0.0,0,1,0,1,0,0,0
10012,846,1,0,0,0,0.0,0,1,0,0,0,1,0
10012,200,1,0,0,1,0.3333333333333333,1,1,0,0,0,1,0
10012,530,2,0,0,1,0.3333333333333333,1,2,0,1,0,1,0
10012,827,4,1,4,1,0.3333333333333333,1,4,0,1,1,1,1
10012,934,2,0,0,0,0.0,0,2,0,1,1,0,0
10012,617,1,0,0,0,0.0,0,1,0,0,1,0,0
10012,801,2,0,0,0,0.0,0,2,1,0,0,0,1
10012,775,0,0,0,0,0.0,0,0,0,0,0,0,0
10012,860,1,0,0,1,0.5,1,1,1,0,0,0,0
10012,637,1,0,0,0,0.0,0,1,0,0,0,1,0
10012,522,2,0,0,1,0.3333333333333333,1,2,1,0,1,0,0
10012,169,3,0,0,1,0.5,1,2,0,1,1,0,1
10012,432,4,1,5,1,0.5,1,5,1,1,0,1,1
10012,655,0,0,0,1,1.0,1,0,0,0,0,0,0
10012,858,1,0,0,1,1.0,1,1,1,0,0,0,0
10012,874,2,0,0,0,0.0,0,2,1,0,0,1,0
10012,693,0,0,0,0,0.0,0,0,0,0,0,0,0
10012,120,0,0,0,0,0.0,0,0,0,0,0,0,0
10013,926,2,0,0,0,0.0,0,2,1,0,0,1,0
10013,613,3,0,0,0,0.0,0,2,1,0,1,0,1
10013,722,0,0,0,0,0.0,0,0,0,0,0,0,0
10013,87,0,0,0,0,0.0,0,0,0,0,0,0,0
10013,957,1,0,0,0,0.0,0,1,0,0,0,0,1
10013,238,3,1,5,0,0.0,0,5,1,0,0,1,1
10013,868,1,0,0,0,0.0,0,1,0,0,0,1,0
10013,885,1,0,0,0,0.0,0,1,0,0,0,0,1
10013,368,0,0,0,0,0.0,0,0,0,0,0,0,0
10013,23,1,0,0,0,0.0,0,1,1,0,0,0,0
10013,612,0,0,0,0,0.0,0,0,0,0,0,0,0
10013,291,2,1,2,0,0.0,0,2,1,0,0,1,0
10013,488,0,0,0,0,0.0,0,0,0,0,0,0,0
10013,418,1,0,0,0,0.0,0,1,0,0,0,0,1
10013,5,4,1,4,0,0.0,0,4,1,0,1,1,1
10013,532,1,0,0,0,0.0,0,1,0,1,0,0,0
10013,230,1,0,0,0,0.0,0,1,0,0,0,0,1
10013,20,2,1,3,0,0.0,0,3,0,0,1,0,1
10014,648,2,1,5,1,0.5,1,5,0,1,0,0,1
10014,281,3,1,3,1,0.25,1,3,1,0,1,1,0
10014,574,2,1,3,1,0.3333333333333333,1,3,1,0,0,0,1
10014,265,1,0,0,0,0.0,0,1,0,1,0,0,0
10014,227,2,0,0,0,0.0,0,2,1,0,1,0,0
10014,462,2,1,4,0,0.0,0,4,0,1,0,0,1
10014,393,0,0,0,0,0.0,0,0,0,0,0,0,0
10014,292,1,0,0,0,0.0,0,1,0,0,0,1,0
10014,914,2,1,2,0,0.0,0,2,1,0,0,1,0
10014,657,3,1,4,1,0.5,1,4,1,0,1,0,1
10014,37,0,0,0,0,0.0,0,0,0,0,0,0,0
10014,50,2,0,0,0,0.0,0,2,0,0,0,1,1
10014,901,3,1,4,1,0.25,1,4,1,0,0,1,1
10014,591,0,0,0,0,0.0,0,0,0,0,0,0,0
10014,698,2,0,0,1,0.3333333333333333,1,2,1,0,0,1,0
10014,298,3,1,3,1,0.5,1,3,0,0,1,1,1
10014,251,2,1,3,1,0.25,1,3,1,1,0,0,0
10014,873,2,1,4,1,0.5,1,4,1,0,1,0,0
10015,320,1,0,0,1,0.5,1,1,0,1,0,0,0
10015,646,5,1,5,2,0.6666666666666666,1,5,1,1,1,1,1
10015,494,3,1,3,1,0.25,1,3,0,1,1,0,1
10015,365,0,0,0,1,0.5,1,0,0,0,0,0,0
10015,995,1,0,0,1,0.5,1,1,0,0,0,0,1
10015,565,1,0,0,1,0.5,1,1,1,0,0,0,0
10015,209,1,0,0,0,0.0,0,1,0,0,0,0,1
10015,564,2,1,1,0,0.0,0,2,0,0,1,0,1
10015,33,0,0,0,1,0.3333333333333333,1,0,0,0,0,0,0
10015,617,3,1,4,1,0.25,1,4,1,0,0,1,1
10015,150,1,0,0,1,0.3333333333333333,1,1,0,1,0,0,0
10015,599,2,1,5,1,0.25,1,5,0,0,1,1,0
10015,510,2,1,2,0,0.0,0,2,0,0,0,1,1
10015,827,2,0,0,1,0.25,1,2,1,0,0,1,0
10015,971,1,0,0,1,0.25,1,1,0,0,1,0,0
10015,761,2,1,4,1,0.25,1,4,0,0,1,0,1
10015,500,2,1,5,1,0.3333333333333333,1,5,1,0,1,0,0
10015,795,0,0,0,0,0.0,0,0,0,0,0,0,0
10016,853,0,0,0,0,0.0,0,0,0,0,0,0,0
10016,812,2,0,0,0,0.0,0,2,0,1,0,0,1
10016,382,2,0,0,0,0.0,0,2,1,0,0,1,0
10016,838,0,0,0,0,0.0,0,0,0,0,0,0,0
10016,414,1,0,0,0,0.0,0,1,0,0,0,0,1
10016,799,1,0,0,0,0.0,0,1,1,0,0,0,0
10016,297,1,0,0,0,0.0,0,1,1,0,0,0,0
10016,916,2,0,0,0,0.0,0,2,0,0,0,1,1
10016,826,0,0,0,0,0.0,0,0,0,0,0,0,0
10016,855,2,0,0,0,0.0,0,2,0,1,1,0,0
10016,164,2,1,3,0,0.0,0,3,1,0,0,1,0
10016,780,0,0,0,0,0.0,0,0,0,0,0,0,0
10016,449,1,0,0,0,0.0,0,1,0,0,0,0,1
10016,332,2,0,0,0,0.0,0,2,1,0,1,0,0
10016,625,2,1,4,0,0.0,0,4,0,0,0,1,1
10016,125,1,0,0,0,0.0,0,1,0,0,0,0,1
10016,484,2,1,3,0,0.0,0,3,0,1,1,0,0
10016,11,2,1,1,0,0.0,0,2,1,0,0,0,1
10017,780,2,0,0,0,0.0,0,2,1,0,0,0,1
10017,287,0,0,0,1,0.3333333333333333,1,0,0,0,0,0,0
10017,590,2,0,0,1,0.5,1,2,0,1,1,0,0
10017,153,2,0,0,1,0.5,1,2,1,0,1,0,0
10017,505,3,0,0,0,0.0,0,2,1,0,0,1,1
10017,642,1,0,0,0,0.0,0,1,0,0,0,0,1
10017,568,1,0,0,0,0.0,0,1,0,1,0,0,0
10017,251,0,0,0,0,0.0,0,0,0,0,0,0,0
10017,657,1,0,0,0,0.0,0,1,0,1,0,0,0
10017,866,2,1,3,1,0.3333333333333333,1,3,1,0,1,0,0
10017,905,5,1,5,1,0.3333333333333333,1,5,1,1,1,1,1
10017,488,2,1,4,1,0.3333333333333333,1,4,0,0,1,1,0
10017,646,3,0,0,1,0.3333333333333333,1,2,0,1,1,0,1
10017,550,1,0,0,1,0.5,1,1,1,0,0,0,0
10017,312,2,1,3,1,0.3333333333333333,1,3,0,1,0,0,1
10017,941,0,0,0,0,0.0,0,0,0,0,0,0,0
10017,57,2,0,0,0,0.0,0,2,0,1,0,0,1
10017,977,3,0,0,1,0.5,1,2,0,1,1,1,0
10018,491,0,0,0,0,0.0,0,0,0,0,0,0,0
10018,115,2,0,0,0,0.0,0,2,0,1,0,1,0
10018,805,2,0,0,0,0.0,0,2,0,1,0,0,1
10018,247,0,0,0,0,0.0,0,0,0,0,0,0,0
10018,238,2,0,0,0,0.0,0,2,0,0,1,0,1
10018,90,2,0,0,0,0.0,0,2,0,0,0,1,1
10018,793,3,1,4,0,0.0,0,4,1,0,1,0,1
10018,394,2,1,5,0,0.0,0,5,0,0,1,0,1
10018,863,1,0,0,0,0.0,0,1,0,0,1,0,0
10018,333,2,1,1,0,0.0,0,2,0,1,0,0,1
10018,161,0,0,0,0,0.0,0,0,0,0,0,0,0
10018,292,1,0,0,0,0.0,0,1,0,0,1,0,0
10018,35,0,0,0,0,0.0,0,0,0,0,0,0,0
10018,351,1,0,0,0,0.0,0,1,1,0,0,0,0
10018,26,1,0,0,0,0.0,0,1,0,0,0,0,1
10018,98,0,0,0,0,0.0,0,0,0,0,0,0,0
10018,395,1,0,0,0,0.0,0,1,0,1,0,0,0
10018,884,1,0,0,0,0.0,0,1,0,0,1,0,0
10019,507,2,1,5,1,0.3333333333333333,1,5,0,0,1,1,0
10019,986,1,0,0,1,0.3333333333333333,1,1,0,0,1,0,0
10019,375,1,0,0,0,0.0,0,1,0,0,1,0,0
10019,455,4,1,4,1,0.3333333333333333,1,4,1,0,1,1,1
10019,213,4,1,5,1,0.5,1,5,1,1,0,1,1
10019,401,0,0,0,0,0.0,0,0,0,0,0,0,0
10019,982,0,0,0,1,0.5,1,0,0,0,0,0,0
10019,803,2,0,0,0,0.0,0,2,0,1,0,0,1
10019,962,1,0,0,0,0.0,0,1,0,1,0,0,0
10019,297,0,0,0,0,0.0,0,0,0,0,0,0,0
10019,46,1,0,0,0,0.0,0,1,0,0,0,1,0
10019,456,2,0,0,1,0.3333333333333333,1,2,0,0,1,0,1
10019,424,0,0,0,0,0.0,0,0,0,0,0,0,0
10019,757,2,1,3,0,0.0,0,3,0,1,0,1,0
10019,220,0,0,0,0,0.0,0,0,0,0,0,0,0
10019,435,1,0,0,0,0.0,0,1,0,0,0,1,0
10019,322,1,0,0,1,1.0,1,1,0,0,0,1,0
10019,909,1,0,0,1,0.3333333333333333,1,1,0,1,0,0,0
10020,443,0,0,0,0,0.0,0,0,0,0,0,0,0
10020,909,2,1,4,1,0.25,1,4,0,0,1,0,1
10020,838,1,0,0,1,0.5,1,1,0,0,0,0,1
10020,735,3,1,5,1,0.5,1,5,1,0,0,1,1
10020,797,3,1,4,1,0.25,1,4,1,1,1,0,0
10020,661,0,0,0,0,0.0,0,0,0,0,0,0,0
10020,721,0,0,0,0,0.0,0,0,0,0,0,0,0
10020,410,5,1,3,1,0.5,1,3,1,1,1,1,1
10020,573,3,0,0,1,0.25,1,2,1,0,0,1,1
10020,997,2,0,0,1,0.5,1,2,0,0,0,1,1
10020,782,1,0,0,1,0.3333333333333333,1,1,0,1,0,0,0
10020,24,1,0,0,0,0.0,0,1,0,0,0,1,0
10020,18,4,0,0,1,0.25,1,3,1,1,1,1,0
10020,752,0,0,0,1,0.25,1,0,0,0,0,0,0
10020,753,1,0,0,1,0.5,1,1,0,0,0,0,1
10020,760,1,0,0,0,0.0,0,1,1,0,0,0,0
10020,959,0,0,0,0,0.0,0,0,0,0,0,0,0
10020,652,2,1,3,0,0.0,0,3,0,1,1,0,0
10021,570,3,0,0,1,0.3333333333333333,1,2,0,0,1,1,1
10021,300,2,1,4,1,0.5,1,4,1,0,0,0,1
10021,742,2,0,0,0,0.0,0,2,0,1,0,1,0
10021,814,2,0,0,1,0.3333333333333333,1,2,1,0,1,0,0
10021,912,0,0,0,0,0.0,0,0,0,0,0,0,0
10021,639,2,1,3,1,0.25,1,3,0,0,1,1,0
10021,803,1,0,0,1,0.5,1,1,0,0,0,1,0
10021,905,3,1,3,1,0.25,1,3,1,1,1,0,0
10021,357,1,0,0,0,0.0,0,1,0,0,1,0,0
10021,534,0,0,0,0,0.0,0,0,0,0,0,0,0
10021,988,3,1,4,1,0.25,1,4,1,1,0,0,1
10021,620,4,1,5,2,1.0,1,5,1,1,1,1,0
10021,634,1,0,0,1,0.25,1,1,0,1,0,0,0
10021,508,2,1,3,1,0.25,1,3,0,0,1,0,1
10021,756,2,0,0,1,0.25,1,2,1,1,0,0,0
10021,837,0,0,0,1,0.3333333333333333,1,0,0,0,0,0,0
10021,725,3,1,2,1,0.5,1,2,0,1,1,0,1
10021,84,4,1,5,1,0.3333333333333333,1,5,1,1,0,1,1
10022,633,2,1,2,0,0.0,0,2,1,0,1,0,0
10022,321,2,0,0,0,0.0,0,2,1,0,1,0,0
10022,62,0,0,0,0,0.0,0,0,0,0,0,0,0
10022,952,1,0,0,0,0.0,0,1,0,0,0,1,0
10022,35,2,0,0,0,0.0,0,2,1,0,0,0,1
10022,978,1,0,0,0,0.0,0,1,1,0,0,0,0
10022,946,1,0,0,0,0.0,0,1,0,0,1,0,0
10022,540,0,0,0,0,0.0,0,0,0,0,0,0,0
10022,646,1,0,0,0,0.0,0,1,0,0,0,0,1
10022,128,2,0,0,0,0.0,0,2,0,1,0,0,1
10022,310,2,0,0,0,0.0,0,2,0,0,1,1,0
10022,948,1,0,0,0,0.0,0,1,0,0,1,0,0
10022,915,2,0,0,0,0.0,0,2,0,1,1,0,0
10022,610,0,0,0,0,0.0,0,0,0,0,0,0,0
10022,561,1,0,0,0,0.0,0,1,0,0,0,1,0
10022,668,0,0,0,0,0.0,0,0,0,0,0,0,0
10022,55,0,0,0,0,0.0,0,0,0,0,0,0,0
10022,36,1,0,0,0,0.0,0,1,0,0,0,0,1
10023,605,1,0,0,0,0.0,0,1,0,0,0,1,0
10023,504,2,1,5,1,0.25,1,5,1,1,0,0,0
10023,692,2,1,2,1,0.5,1,2,1,0,0,1,0
10023,295,1,0,0,1,0.25,1,1,0,1,0,0,0
10023,69,4,0,0,0,0.0,0,3,1,1,0,1,1
10023,591,3,1,3,0,0.0,0,3,1,0,1,1,0
10023,464,1,0,0,0,0.0,0,1,0,0,0,1,0
10023,561,2,0,0,1,0.25,1,2,0,1,0,0,1
10023,716,3,1,5,1,0.3333333333333333,1,5,1,1,1,0,0
10023,175,1,0,0,1,0.3333333333333333,1,1,0,0,0,0,1
10023,330,3,1,5,0,0.0,0,5,1,0,0,1,1
10023,465,1,0,0,0,0.0,0,1,1,0,0,0,0
10023,388,1,0,0,0,0.0,0,1,0,0,1,0,0
10023,58,4,1,5,0,0.0,0,5,1,0,1,1,1
10023,32,1,0,0,0,0.0,0,1,0,0,0,0,1
10023,108,4,1,5,1,0.3333333333333333,1,5,1,1,1,1,0
10023,184,1,0,0,1,0.25,1,1,0,0,0,0,1
10023,223,1,0,0,1,0.3333333333333333,1,1,1,0,0,0,0
10024,658,0,0,0,0,0.0,0,0,0,0,0,0,0
10024,496,2,0,0,0,0.0,0,2,1,0,0,1,0
10024,144,2,0,0,1,0.5,1,2,1,0,1,0,0
10024,984,1,0,0,0,0.0,0,1,0,0,1,0,0
10024,812,1,0,0,0,0.0,0,1,1,0,0,0,0
10024,594,1,0,0,0,0.0,0,1,0,0,0,1,0
10024,916,1,0,0,0,0.0,0,1,0,1,0,0,0
10024,318,2,0,0,0,0.0,0,2,1,0,0,0,1
10024,480,1,0,0,1,1.0,1,1,0,1,0,0,0
10024,472,1,0,0,0,0.0,0,1,0,1,0,0,0
10024,67,2,1,3,0,0.0,0,3,0,1,0,1,0
10024,932,2,1,5,1,0.5,1,5,0,0,1,1,0
10024,988,1,0,0,1,0.3333333333333333,1,1,0,1,0,0,0
10024,189,1,0,0,1,0.3333333333333333,1,1,0,0,0,1,0
10024,818,1,0,0,1,0.3333333333333333,1,1,0,0,1,0,0
10024,933,3,1,5,1,1.0,1,5,1,0,1,1,0
10024,814,3,1,5,1,0.5,1,5,0,1,0,1,1
10024,995,3,1,4,1,1.0,1,4,0,1,1,1,0
10025,231,1,0,0,1,0.5,1,1,0,0,0,0,1
10025,384,2,0,0,1,1.0,1,2,1,0,1,0,0
10025,380,3,1,5,1,1.0,1,5,0,1,1,1,0
10025,554,2,1,5,0,0.0,0,5,0,1,1,0,0
10025,225,0,0,0,1,0.3333333333333333,1,0,0,0,0,0,0
